date,count,mean,std,min,5%,50%,95%,max
2021-03-02,7.0,1.141986,0.029533,1.113295,1.116561,1.133586,1.187849,1.201934
2021-03-03,7.0,1.144482,0.016486,1.126157,1.127908,1.139941,1.169477,1.175854
2021-03-04,7.0,1.14423,0.013943,1.130542,1.13059,1.137988,1.163371,1.167811
2021-03-05,7.0,1.141304,0.021928,1.118641,1.119291,1.132728,1.171895,1.175274
2021-03-06,7.0,1.134224,0.026555,1.10759,1.10887,1.119598,1.166667,1.170226
2021-03-07,7.0,1.123501,0.027644,1.097398,1.097548,1.111001,1.160446,1.163432
2021-03-08,7.0,1.110545,0.024418,1.083958,1.085152,1.103045,1.144079,1.147968
2021-03-09,7.0,1.099475,0.019607,1.078652,1.079077,1.095649,1.127162,1.13093
2021-03-10,7.0,1.090369,0.014411,1.07489,1.075925,1.088744,1.111837,1.115526
2021-03-11,7.0,1.082708,0.010054,1.071315,1.07258,1.080815,1.097823,1.101467
2021-03-12,7.0,1.076386,0.008156,1.064242,1.065343,1.07689,1.086273,1.088519
2021-03-13,7.0,1.071935,0.007451,1.062243,1.06297,1.076184,1.079462,1.079844
2021-03-14,7.0,1.069062,0.007859,1.061561,1.061617,1.066293,1.078337,1.078694
2021-03-15,7.0,1.067229,0.008651,1.057613,1.058338,1.062851,1.077246,1.07758
2021-03-16,7.0,1.064403,0.010432,1.048089,1.05106,1.06078,1.076188,1.076501
2021-03-17,7.0,1.058843,0.012344,1.038053,1.042357,1.058391,1.074198,1.075454
2021-03-18,7.0,1.050063,0.015269,1.028405,1.029465,1.054144,1.067815,1.071231
2021-03-19,7.0,1.038195,0.018806,1.012426,1.014418,1.04856,1.055789,1.056441
2021-03-20,7.0,1.023607,0.023006,0.993548,0.995808,1.024256,1.051058,1.052318
2021-03-21,7.0,1.006733,0.026286,0.975019,0.976079,1.001066,1.042522,1.048007
2021-03-22,7.0,0.987896,0.026846,0.956303,0.956385,0.992103,1.023673,1.029618
2021-03-23,7.0,0.969518,0.027166,0.933955,0.936386,0.971353,1.00395,1.009716
2021-03-24,7.0,0.955475,0.025202,0.916561,0.92178,0.95207,0.985292,0.990432
2021-03-25,7.0,0.947498,0.021505,0.916569,0.920418,0.952591,0.970106,0.97147
2021-03-26,7.0,0.945943,0.02212,0.913242,0.918798,0.952559,0.973954,0.982462
2021-03-27,7.0,0.951006,0.028301,0.918956,0.922293,0.944219,0.992311,0.998528
2021-03-28,7.0,0.962604,0.036765,0.918954,0.923481,0.954276,1.011287,1.014943
2021-03-29,7.0,0.980785,0.042064,0.928338,0.930477,0.980182,1.030594,1.031509
2021-03-30,7.0,1.004426,0.040888,0.952335,0.954282,1.007387,1.051872,1.054426
2021-03-31,7.0,1.027173,0.035924,0.983354,0.983461,1.035386,1.069683,1.076231
2021-04-01,7.0,1.04613,0.026822,1.009731,1.011631,1.046894,1.075569,1.076209
2021-04-02,7.0,1.060733,0.017599,1.036421,1.039396,1.063147,1.083238,1.087165
2021-04-03,7.0,1.070522,0.014837,1.045795,1.050875,1.068277,1.085241,1.085556
2021-04-04,7.0,1.075576,0.023314,1.045264,1.048925,1.077902,1.107318,1.116598
2021-04-05,7.0,1.075428,0.032002,1.044745,1.047053,1.071672,1.123568,1.140801
2021-04-06,7.0,1.068476,0.026314,1.043417,1.044678,1.065776,1.107771,1.120823
2021-04-07,7.0,1.060257,0.020263,1.037274,1.038786,1.060174,1.088782,1.096142
2021-04-08,7.0,1.051774,0.016696,1.030541,1.031354,1.054832,1.071414,1.073648
2021-04-09,7.0,1.042849,0.015601,1.023853,1.0239,1.048226,1.059759,1.061059
2021-04-10,7.0,1.032702,0.01576,1.014723,1.015599,1.033131,1.054395,1.056156
2021-04-11,7.0,1.020929,0.015259,1.005792,1.007476,1.014573,1.04479,1.049716
2021-04-12,7.0,1.007999,0.01271,0.996997,0.997253,1.005269,1.027899,1.033298
2021-04-13,7.0,0.996286,0.010002,0.986761,0.987216,0.99653,1.01093,1.015925
2021-04-14,7.0,0.985165,0.009129,0.971813,0.974503,0.982176,0.997506,0.999113
2021-04-15,7.0,0.975325,0.011145,0.956833,0.958947,0.980178,0.986615,0.988321
2021-04-16,7.0,0.967173,0.016019,0.944753,0.945379,0.96771,0.98241,0.982875
2021-04-17,7.0,0.962326,0.018866,0.93329,0.938262,0.960333,0.982148,0.982218
2021-04-18,7.0,0.961641,0.018827,0.936463,0.938264,0.961195,0.983436,0.98357
2021-04-19,7.0,0.964674,0.016953,0.942712,0.9439,0.966251,0.984838,0.98518
2021-04-20,7.0,0.969894,0.015439,0.950032,0.950855,0.970713,0.98626,0.986812
2021-04-21,7.0,0.97625,0.015358,0.955198,0.957373,0.984885,0.992042,0.993575
2021-04-22,7.0,0.981833,0.017223,0.960589,0.961736,0.978619,1.003852,1.004906
2021-04-23,7.0,0.98552,0.021371,0.966189,0.966265,0.978785,1.015936,1.017256
2021-04-24,7.0,0.985378,0.024004,0.963846,0.964919,0.971982,1.019834,1.028355
2021-04-25,7.0,0.980119,0.021733,0.955948,0.956048,0.977946,1.009042,1.010515
2021-04-26,7.0,0.970607,0.018418,0.94426,0.945544,0.97288,0.990025,0.990654
2021-04-27,7.0,0.957969,0.01646,0.932255,0.934752,0.967009,0.972394,0.972506
2021-04-28,7.0,0.942601,0.013772,0.919822,0.923621,0.945518,0.955887,0.956382
2021-04-29,7.0,0.926701,0.011658,0.907057,0.910606,0.924951,0.939114,0.939815
2021-04-30,7.0,0.910609,0.010967,0.894947,0.89686,0.915835,0.922599,0.924508
2021-05-01,7.0,0.894816,0.011605,0.880064,0.880736,0.895946,0.908951,0.909088
2021-05-02,7.0,0.880409,0.011566,0.868764,0.869354,0.876997,0.897945,0.900499
2021-05-03,7.0,0.867331,0.013113,0.854152,0.854282,0.863177,0.886817,0.89138
2021-05-04,7.0,0.855647,0.017135,0.834049,0.835311,0.854506,0.878279,0.881646
2021-05-05,7.0,0.846588,0.018769,0.82081,0.824227,0.845339,0.870173,0.871884
2021-05-06,7.0,0.83834,0.02272,0.804453,0.807439,0.839631,0.864385,0.86556
2021-05-07,7.0,0.832554,0.024395,0.797829,0.799915,0.838905,0.858661,0.859464
2021-05-08,7.0,0.829996,0.022883,0.799399,0.802301,0.82967,0.853011,0.853065
2021-05-09,7.0,0.830182,0.020817,0.805521,0.808274,0.82143,0.856943,0.861647
2021-05-10,7.0,0.832985,0.019531,0.813404,0.815782,0.824325,0.86223,0.871584
2021-05-11,7.0,0.837068,0.01964,0.823271,0.824606,0.830228,0.867635,0.880572
2021-05-12,7.0,0.840395,0.016799,0.822053,0.825916,0.835575,0.865624,0.876013
2021-05-13,7.0,0.845795,0.014263,0.824824,0.827091,0.846195,0.864151,0.868641
2021-05-14,7.0,0.851956,0.015337,0.829811,0.829989,0.856516,0.865106,0.865246
2021-05-15,7.0,0.8571,0.018854,0.827227,0.83024,0.867367,0.875407,0.878092
2021-05-16,7.0,0.860766,0.023897,0.824638,0.830051,0.867925,0.888857,0.892685
2021-05-17,7.0,0.862787,0.029115,0.823078,0.825882,0.866619,0.899642,0.909028
2021-05-18,7.0,0.866092,0.034652,0.823286,0.824751,0.866815,0.912667,0.927069
2021-05-19,7.0,0.871732,0.039168,0.826642,0.82934,0.867721,0.927708,0.946691
2021-05-20,7.0,0.875839,0.042186,0.833322,0.836718,0.86286,0.939728,0.961752
2021-05-21,7.0,0.874772,0.033581,0.841439,0.845604,0.861684,0.926637,0.941693
2021-05-22,7.0,0.871094,0.022586,0.84969,0.85012,0.867783,0.904997,0.915458
2021-05-23,7.0,0.866504,0.015941,0.842718,0.845628,0.866433,0.886544,0.888446
