date,count,mean,std,min,5%,50%,95%,max
2021-03-02,7.0,1.056504,0.016436,1.032558,1.037896,1.052102,1.079933,1.086115
2021-03-03,7.0,1.062557,0.017909,1.042178,1.044461,1.057894,1.088401,1.092637
2021-03-04,7.0,1.069961,0.019242,1.049136,1.049878,1.066537,1.096411,1.098742
2021-03-05,7.0,1.078336,0.018659,1.057916,1.058776,1.074841,1.102762,1.102767
2021-03-06,7.0,1.084761,0.015717,1.067979,1.068479,1.082761,1.106822,1.111173
2021-03-07,7.0,1.0884,0.009733,1.077654,1.077735,1.089404,1.101632,1.103483
2021-03-08,7.0,1.090863,0.006712,1.0826,1.083176,1.090262,1.099623,1.100613
2021-03-09,7.0,1.089959,0.008601,1.076202,1.078709,1.09053,1.099623,1.100613
2021-03-10,7.0,1.085489,0.014997,1.066634,1.067693,1.084559,1.102836,1.103789
2021-03-11,7.0,1.077501,0.020901,1.049876,1.054245,1.068614,1.105307,1.106981
2021-03-12,7.0,1.065696,0.023564,1.034019,1.038776,1.061152,1.099669,1.106252
2021-03-13,7.0,1.052712,0.028881,1.018838,1.023392,1.049876,1.095318,1.110708
2021-03-14,7.0,1.038562,0.033615,1.004139,1.008549,1.034019,1.088504,1.109759
2021-03-15,7.0,1.020998,0.028069,0.991861,0.995544,1.014234,1.063298,1.079956
2021-03-16,7.0,1.00563,0.019992,0.991861,0.992003,0.999404,1.036852,1.048165
2021-03-17,7.0,0.993193,0.013888,0.972317,0.976277,0.992334,1.012043,1.018568
2021-03-18,7.0,0.983742,0.015031,0.955874,0.960628,0.990391,0.996772,0.997558
2021-03-19,7.0,0.978727,0.017899,0.960863,0.961501,0.970005,0.999403,1.000193
2021-03-20,7.0,0.977379,0.024895,0.935778,0.942869,0.977925,1.002044,1.002837
2021-03-21,7.0,0.979758,0.032443,0.913678,0.929364,0.99177,1.004689,1.005483
2021-03-22,7.0,0.987228,0.030112,0.924189,0.939646,1.002837,1.006892,1.007296
2021-03-23,7.0,0.994933,0.025716,0.941419,0.954724,1.004128,1.016413,1.02032
2021-03-24,7.0,1.001932,0.022362,0.959898,0.97075,1.004128,1.027684,1.034726
2021-03-25,7.0,1.007814,0.021092,0.979437,0.984469,1.004128,1.038781,1.04578
