date,mean,mean_se,mean_ci_lower,mean_ci_upper,obs_ci_lower,obs_ci_upper
2021-03-07,1.0551467963042758,0.017259120170458934,1.0210680667789154,1.0892255258296362,0.8410444381208464,1.2692491544877051
2021-03-08,1.082630580950796,0.019940187359754367,1.0432579915599887,1.1220031703416031,0.8676220677031109,1.2976390941984808
2021-03-09,1.0956634465936972,0.020201325391323674,1.0557752311304862,1.1355516620569082,0.8805599140646325,1.3107669791227619
2021-03-10,1.0930248420300497,0.01918903019561247,1.0551354384317397,1.1309142456283596,0.8782829809999319,1.3077667030601674
2021-03-11,1.0935609082022562,0.016416169157278265,1.0611466145981707,1.1259752018063416,0.8797171652414328,1.3074046511630795
2021-03-12,1.081648975719383,0.013356078963726736,1.0552769360076915,1.1080210154310746,0.8686373693402989,1.2946605820984671
2021-03-13,1.0701454901011453,0.011129466624606394,1.0481699734400662,1.0921210067622245,0.8576334120769441,1.2826575681253467
2021-03-14,1.0810148310266865,0.012203372416011637,1.0569188502492697,1.1051108118041033,0.8682730244552737,1.2937566375980993
2021-03-15,1.0782633827056527,0.013762266701800922,1.0510893112608464,1.105437454150459,0.865150994204819,1.2913757712064864
2021-03-16,1.067219465201795,0.015036020478455597,1.0375303228838617,1.0969086075197283,0.8537718014872036,1.2806671289163865
2021-03-17,1.0642178596279974,0.015076279978249691,1.0344492235357141,1.0939864957202807,0.8507591243454197,1.2776765949105753
2021-03-18,1.0581932229006217,0.01555687760182371,1.027475630183519,1.0889108156177243,0.8446000805107579,1.2717863652904855
2021-03-19,1.0385481545633999,0.016662453852317398,1.0056475633134565,1.0714487458133433,0.8246301588775795,1.2524661502492203
2021-03-20,1.0142049930637163,0.014552735934629439,0.9854701127875427,1.0429398733398898,0.8008879676810037,1.2275220184464288
2021-03-21,1.002597766253314,0.012720222520767299,0.9774812470735244,1.0277142854331038,0.7897379543832677,1.2154575781233605
2021-03-22,0.9926796925780977,0.011927173548135668,0.9691290760151133,1.0162303091410823,0.7799989658675198,1.2053604192886758
2021-03-23,0.9742744627505682,0.011756924384462183,0.951060009047767,0.9974889164533693,0.7616306976541931,1.1869182278469432
2021-03-24,0.9614619941906011,0.011806840248069777,0.9381489798892232,0.984775008491979,0.7488074466035366,1.1741165417776656
2021-03-25,0.9668684334135589,0.011504452330638027,0.9441524945104699,0.9895843723166479,0.7542785139585393,1.1794583528685785
2021-03-26,0.9713089377620392,0.01116918842985315,0.949254989023085,0.9933628865009934,0.7587887348903516,1.1838291406337267
2021-03-27,0.9819919687554269,0.011487094195313368,0.9593103040907088,1.004673633420145,0.7694057088852144,1.1945782286256394
2021-03-28,0.9931347726740983,0.011712962624933949,0.970007122985501,1.0162624223626957,0.7805004665197026,1.205769078828494
2021-03-29,0.9979693203557249,0.010631094836633574,0.9769778560216275,1.0189607846898223,0.7855567464611165,1.2103818942503335
2021-03-30,0.9996173447419611,0.010211038971842536,0.9794552952366831,1.019779394247239,0.7872851328336025,1.2119495566503198
2021-03-31,1.0152258331702235,0.010285788149661922,0.9949161888288246,1.0355354775116226,0.8028795555317471,1.2275721108087
2021-04-01,1.031383543901245,0.010910461146728079,1.0098404611285376,1.0529266266739525,0.8189157477791162,1.243851340023374
2021-04-02,1.040088718448782,0.01189951501996171,1.016592714605994,1.0635847222915698,0.8274140322018684,1.2527634046956955
2021-04-03,1.0514394924482346,0.013071402238476495,1.02562955677349,1.0772494281229792,0.8384967472015903,1.264382237694879
2021-04-04,1.0441054751034105,0.012512927164607593,1.0193982677717717,1.0688126824350492,0.8312935720815837,1.2569173781252372
2021-04-05,1.030394898132603,0.0124517102937979,1.0058085656290034,1.0549812306362025,0.817596994666379,1.243192801598827
2021-04-06,1.00902282183548,0.013838518122828993,0.9816981893233959,1.036347454347564,0.7958911828994383,1.2221544607715218
2021-04-07,0.9966491207438103,0.013677335137678215,0.9696427496089456,1.023655491878675,0.7835580508804374,1.2097401906071832
2021-04-08,0.9859808719900428,0.012179904267002288,0.9619312298842763,1.0100305140958095,0.7732443089383232,1.1987174350417624
2021-04-09,0.9918712051712576,0.011239540887004035,0.9696783430731629,1.0140640672693524,0.7793365418766602,1.204405868465855
2021-04-10,0.99540085943976,0.010033946106424553,0.9755884859203865,1.0152132329591335,0.7831015657100964,1.2077001531694236
2021-04-11,0.9918597901560775,0.00952984553048294,0.9730427806536077,1.0106767996585473,0.779651072568277,1.204068507743878
2021-04-12,0.9946528500615932,0.009302499614973495,0.9762847429299757,1.0130209571932107,0.7824834664709314,1.2068222336522552
2021-04-13,0.9824975813387807,0.009493506732750226,0.9637523240488791,1.0012428386286822,0.7702952141406096,1.1946999485369518
2021-04-14,0.9788223205349101,0.010583802956090613,0.9579242356541018,0.9997204054157185,0.7664189544473448,1.1912256866224755
2021-04-15,0.9728348832014364,0.011165510799646543,0.9507881960704825,0.9948815703323903,0.7603154337689362,1.1853543326339366
2021-04-16,0.9620525110178664,0.011937656734180202,0.9384811950415719,0.9856238269941608,0.7493694912196297,1.1747355308161032
2021-04-17,0.9600677820278387,0.011450059841038657,0.9374592429761304,0.982676321079547,0.7474893117828596,1.1726462522728178
2021-04-18,0.9528064464518795,0.011448004774596569,0.9302019651999167,0.9754109277038423,0.7402284077312413,1.1653844851725177
2021-04-19,0.9306292221338761,0.011074558068408468,0.90876212431552,0.9524963199522323,0.7181283281577792,1.143130116109973
2021-04-20,0.920961146483664,0.011034324837733315,0.8991734905703741,0.9427488023969539,0.7084684126694493,1.1334538802978789
2021-04-21,0.9198971475557719,0.011922082810235752,0.8963565828307875,0.9434377122807563,0.7072175336732608,1.132576761438283
2021-04-22,0.9172925275241959,0.012213676545957348,0.8931762008859272,0.9414088541624646,0.7045484155394772,1.1300366395089145
2021-04-23,0.9122550581639371,0.012366355175670826,0.8878372622923055,0.9366728540355688,0.6994765612971919,1.1250335550306823
2021-04-24,0.9034735925746362,0.012393695352577415,0.8790018125783926,0.9279453725708798,0.6906888939005366,1.1162582912487358
2021-04-25,0.9049365568469585,0.012916422783977654,0.8794326334636686,0.9304404802302484,0.6920306854352393,1.1178424282586779
2021-04-26,0.9127468061357875,0.013491053492277305,0.8861082545506135,0.9393853577209615,0.699702039938167,1.125791572333408
2021-04-27,0.9169127717749321,0.014698567605187252,0.8878899418229879,0.9459356017268764,0.7035567673315083,1.1302687762183559
2021-04-28,0.9141332213155143,0.015902803373981148,0.8827325862006085,0.9455338564304202,0.7004407791017985,1.12782566352923
2021-04-29,0.915015673453418,0.015069950718974158,0.8852595347024139,0.9447718122044222,0.701558680672643,1.128472666234193
2021-04-30,0.9173862338346843,0.013554029361084107,0.890623334219107,0.9441491334502616,0.7043258837704918,1.1304465838988769
2021-05-01,0.8931826254354127,0.014353882066128152,0.864840388998137,0.9215248618726884,0.6799181362678317,1.1064471146029937
2021-05-02,0.8720713857015263,0.014324814445289465,0.8437865442866342,0.9003562271164184,0.6588145165800173,1.0853282548230352
2021-05-03,0.8645147804310558,0.01412439416379659,0.8366256757916735,0.8924038850704381,0.6513100381497705,1.077719522712341
2021-05-04,0.8564740466539436,0.014012587030390536,0.8288057090652984,0.8841423842425887,0.6432980703372815,1.0696500229706056
2021-05-05,0.8421956820730458,0.013991630588166456,0.814568723704159,0.8698226404419327,0.6290250724610287,1.055366291685063
2021-05-06,0.8287696449216819,0.014914426684029787,0.7993205937550515,0.8582186960883124,0.6153552438418635,1.0421840460015004
2021-05-07,0.8092519727754061,0.015332882555066091,0.778976666022946,0.8395272795278661,0.5957219885282321,1.02278195702258
2021-05-08,0.8115333015844173,0.01632219890381157,0.7793045554949034,0.8437620476739311,0.5977176051350097,1.0253489980338248
2021-05-09,0.8025530704407517,0.017697451429060637,0.7676088406896054,0.837497300191898,0.5883112464041185,1.016794894477385
2021-05-10,0.8009046134743316,0.0190199433501178,0.7633490776987727,0.8384601492498905,0.5862214090986001,1.0155878178500632
2021-05-11,0.7940960956629768,0.02000096385587718,0.7546035009791758,0.8335886903467777,0.5790655745537588,1.0091266167721946
2021-05-12,0.7860087124745622,0.0186338975698396,0.7492154374400244,0.8228019875090999,0.5714575412789474,1.0005598836701768
2021-05-13,0.7827974758294134,0.019068349365896006,0.7451463607020211,0.8204485909568057,0.5680975306874108,0.997497420971416
2021-05-14,0.7895799355623703,0.016639725199823496,0.7567242228226385,0.822435648302102,0.575668837595765,1.0034910335289755
2021-05-15,0.7957172510339672,0.015465286364930666,0.765180508380955,0.8262539936869794,0.5821500423489747,1.0092844597189596
2021-05-16,0.804183180831449,0.01484005086305259,0.7748809872949455,0.8334853743679526,0.590788995063201,1.017577366599697
2021-05-17,0.8004327644713661,0.016968402878317766,0.7669280662911366,0.8339374626515956,0.5864210246677024,1.0144445042750299
2021-05-18,0.8187114106533807,0.01648376257372253,0.7861636515114261,0.8512591697953353,0.6048473963854223,1.032575424921339
2021-05-19,0.8297337667713095,0.016065185384587913,0.7980125027619642,0.8614550307806548,0.6159939750525156,1.0434735584901034
2021-05-20,0.8324634228527273,0.016278172967326865,0.8003216074970367,0.864605238208418,0.6186608123260966,1.046266033379358
2021-05-21,0.834133553101056,0.015323603637121475,0.8038765678929041,0.8643905383092079,0.6206061658002014,1.0476609404019106
2021-05-22,0.824097415086811,0.015327299668381917,0.7938331319371419,0.8543616982364801,0.6105689935401556,1.0376258366334663
2021-05-23,0.8110497837049432,0.017606215103204186,0.7762857032337741,0.8458138641761123,0.5968372694471419,1.0252622979627446
2021-05-24,0.812699410362815,0.019724442041939596,0.7737528175616112,0.8516460031640188,0.5977684980573358,1.0276303226682941
